"REF_DATE","GEO","DGUID","Rental unit type","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299243","11.6.1","","..","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299244","11.7.1","","..","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425006","11.1.1","480","","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425007","11.2.1","570","","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425008","11.3.1","680","","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425009","11.4.1","840","","","","0"
"2019-07","Sherbrooke, Census metropolitan area (CMA)","2021S0503433","Room","Average asking rent","Dollars","81","units","0","v1675425010","11.5.1","340","","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299245","12.6.1","","..","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299246","12.7.1","","..","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425011","12.1.1","","..","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425012","12.2.1","480","","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425013","12.3.1","","..","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425014","12.4.1","","..","","","0"
"2019-07","Trois-Rivières, Census metropolitan area (CMA)","2021S0503442","Room","Average asking rent","Dollars","81","units","0","v1675425015","12.5.1","320","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299275","13.6.1","1640","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299276","13.7.1","1960","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425086","13.1.1","","..","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425087","13.2.1","1290","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425088","13.3.1","1520","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425089","13.4.1","1820","","","","0"
"2019-07","Barrie, Census metropolitan area (CMA)","2021S0503568","Room","Average asking rent","Dollars","81","units","0","v1675425090","13.5.1","560","","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299253","14.6.1","","..","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299254","14.7.1","1840","","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425031","14.1.1","","..","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425032","14.2.1","1070","","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425033","14.3.1","1330","","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425034","14.4.1","","..","","","0"
"2019-07","Belleville - Quinte West, Census metropolitan area (CMA)","2021S0503522","Room","Average asking rent","Dollars","81","units","0","v1675425035","14.5.1","570","","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299267","15.6.1","","..","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299268","15.7.1","1840","","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425066","15.1.1","","..","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425067","15.2.1","1150","","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425068","15.3.1","1360","","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425069","15.4.1","1560","","","","0"
"2019-07","Brantford, Census metropolitan area (CMA)","2021S0503543","Room","Average asking rent","Dollars","81","units","0","v1675425070","15.5.1","550","","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299277","16.6.1","","..","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299278","16.7.1","1910","","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425091","16.1.1","","..","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425092","16.2.1","910","","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425093","16.3.1","1180","","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425094","16.4.1","1480","","","","0"
"2019-07","Greater Sudbury, Census metropolitan area (CMA)","2021S0503580","Room","Average asking rent","Dollars","81","units","0","v1675425095","16.5.1","540","","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299269","17.6.1","","..","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299270","17.7.1","2080","","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425071","17.1.1","","..","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425072","17.2.1","1310","","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425073","17.3.1","1570","","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425074","17.4.1","1870","","","","0"
"2019-07","Guelph, Census metropolitan area (CMA)","2021S0503550","Room","Average asking rent","Dollars","81","units","0","v1675425075","17.5.1","600","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299261","18.6.1","1800","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299262","18.7.1","2180","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425051","18.1.1","1000","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425052","18.2.1","1420","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425053","18.3.1","1710","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425054","18.4.1","1960","","","","0"
"2019-07","Hamilton, Census metropolitan area (CMA)","2021S0503537","Room","Average asking rent","Dollars","81","units","0","v1675425055","18.5.1","600","","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299251","19.6.1","","..","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299252","19.7.1","","..","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425026","19.1.1","920","E","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425027","19.2.1","1260","","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425028","19.3.1","1510","","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425029","19.4.1","","..","","","0"
"2019-07","Kingston, Census metropolitan area (CMA)","2021S0503521","Room","Average asking rent","Dollars","81","units","0","v1675425030","19.5.1","620","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299265","20.6.1","1670","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299266","20.7.1","2030","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425061","20.1.1","1030","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425062","20.2.1","1330","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425063","20.3.1","1560","","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425064","20.4.1","1850","E","","","0"
"2019-07","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","2021S0503541","Room","Average asking rent","Dollars","81","units","0","v1675425065","20.5.1","580","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","House - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1810299271","21.6.1","1510","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","House - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1810299272","21.7.1","1840","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","Apartment - No bedroom","Average asking rent","Dollars","81","units","0","v1675425076","21.1.1","900","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425077","21.2.1","1120","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425078","21.3.1","1380","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","Apartment - 3 or more bedrooms","Average asking rent","Dollars","81","units","0","v1675425079","21.4.1","1660","","","","0"
"2019-07","London, Census metropolitan area (CMA)","2021S0503555","Room","Average asking rent","Dollars","81","units","0","v1675425080","21.5.1","540","","","","0"
